Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Tasa_aprobacion_1sem,Target_encoded,Application order_outlier,Age at enrollment_outlier,Curricular units 1st sem (credited)_outlier,Curricular units 1st sem (enrolled)_outlier,Curricular units 1st sem (evaluations)_outlier,Curricular units 1st sem (approved)_outlier,Curricular units 1st sem (grade)_outlier,Curricular units 1st sem (without evaluations)_outlier,Curricular units 2nd sem (credited)_outlier,Curricular units 2nd sem (enrolled)_outlier,Curricular units 2nd sem (evaluations)_outlier,Curricular units 2nd sem (approved)_outlier,Curricular units 2nd sem (grade)_outlier,Curricular units 2nd sem (without evaluations)_outlier,Application order_zscore,Age at enrollment_zscore,Curricular units 1st sem (credited)_zscore,Curricular units 1st sem (enrolled)_zscore,Curricular units 1st sem (evaluations)_zscore,Curricular units 1st sem (approved)_zscore,Curricular units 1st sem (grade)_zscore,Curricular units 1st sem (without evaluations)_zscore,Curricular units 2nd sem (credited)_zscore,Curricular units 2nd sem (enrolled)_zscore,Curricular units 2nd sem (evaluations)_zscore,Curricular units 2nd sem (approved)_zscore,Curricular units 2nd sem (grade)_zscore,Curricular units 2nd sem (without evaluations)_zscore,Unemployment rate_zscore,Inflation rate_zscore,GDP_zscore,Tasa_aprobacion_1sem_zscore
1,1,1,6,1,1,1,10,1,2,12,0,0,0,1,0,0,21,0,0,5,7,5,14.4,0,0,5,5,5,13.8,0,7.6,2.6,0.32,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,0.09482129049600846,0.7761023278068222,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.6850750034073626,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,8,5,12,1,1,1,23,1,10,8,1,0,0,1,0,1,18,0,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4906143536799465,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.07155852561356744,0.7411839856490767,0.5180331967045074,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,1.1822469068148873,0.9285593173647018,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,15,1,9,1,14,9,2,27,3,9,0,0,1,0,1,0,25,1,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.22863699153449452,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,-1.9107216702031449
1,6,1,7,1,1,14,1,3,6,9,0,0,1,1,1,0,21,1,0,5,5,0,0.0,0,0,6,8,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,-1.9107216702031449
1,9,2,12,1,1,1,23,27,6,6,1,0,0,1,0,1,19,0,0,8,8,7,12.342857142857143,0,0,8,8,7,12.342857142857143,0,10.8,1.4,1.74,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.7411839856490767,0.35139427204987,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.850545973548204,0.40543643874981306,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.48491880738242965
1,1,2,15,1,1,1,23,1,10,10,1,0,0,1,0,0,19,0,0,6,6,5,12.2,0,0,6,7,5,10.8,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.09482129049600846,0.3219006570667481,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.18714410701483747,0.10934854675946652,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
1,8,1,11,1,1,1,9,24,6,1,1,0,0,1,0,0,22,0,0,6,10,4,10.5,0,0,6,14,1,11.0,0,7.6,2.6,0.32,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,-0.22836005708052565,-0.02907336123239978,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.503744334421245,-1.1396596260518959,0.14773031053599278,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.08547178251889774
1,6,1,9,1,1,1,23,1,10,2,0,0,0,1,1,0,19,0,0,5,5,5,10.6,0,0,5,8,5,11.6,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,-0.008427830744214677,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.016031389492763892,0.18714410701483747,0.26287560186557196,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,12,1,3,0,12,1,22,27,10,6,0,0,0,1,0,0,58,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,4.577714733306995,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,-1.9107216702031449
1,7,2,10,1,1,1,13,27,10,8,1,0,0,1,0,1,19,0,0,6,8,4,11.25,0,0,6,6,6,12.0,0,10.8,1.4,1.74,Graduate,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-0.22836005708052565,0.12576811742898905,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.3396391294186248,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.08547178251889774
1,14,1,14,1,1,9,22,27,10,10,1,0,0,1,1,0,23,1,3,9,11,6,10.5,0,4,10,10,10,11.7,0,9.4,-0.8,-3.12,Graduate,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.03494347766383884,0.9701345563042034,1.100497700899601,0.6462984297479355,0.41800263807254256,-0.02907336123239978,-0.19925050839486966,1.8025016763250457,1.7158204209936951,0.49056051847857246,1.845648773348254,0.2820664837538351,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.08547178251889774
1,1,2,15,1,1,1,22,27,10,10,1,0,0,1,0,1,19,0,0,6,11,4,11.0,0,0,6,11,3,11.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,0.6462984297479355,-0.22836005708052565,0.0741542912085261,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,-0.47625775951852917,0.275669523124414,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.08547178251889774
1,9,3,12,1,1,1,13,1,5,8,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.7411839856490767,0.5814444689182187,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.8218100368612377,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,1,2,6,1,1,1,13,14,12,12,0,0,0,1,0,0,20,0,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0,7.6,2.6,0.32,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.4303141814613389,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,0.09482129049600846,0.4044827790194888,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.016031389492763892,-0.14455682625184585,0.4036087357128356,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,8,5,6,1,1,1,13,14,12,8,0,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4906143536799465,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
1,8,1,14,1,1,1,3,14,6,6,0,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,8,5,13.6,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.624701770893464,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.18714410701483747,0.646693239630836,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,8,4,9,1,1,1,13,14,6,8,1,0,1,1,0,1,18,0,0,5,5,5,11.6,0,0,5,5,5,11.8,0,11.1,0.6,2.02,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.19802747413763708,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.30125736564209854,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,12,1,8,1,1,1,23,28,10,11,0,0,0,1,0,0,24,0,0,6,9,6,12.571428571428571,0,0,6,10,5,12.833333333333334,0,11.1,0.6,2.02,Dropout,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.41800263807254256,0.3985840560228645,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,0.18714410701483747,0.4995631451541516,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,8,4,16,1,1,1,22,27,10,6,1,0,0,1,0,0,18,0,0,6,7,5,11.8,0,0,6,7,5,11.4,0,10.8,1.4,1.74,Dropout,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.09482129049600846,0.23931853511400766,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.18714410701483747,0.22449383808904566,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
1,1,3,9,1,1,1,1,28,6,8,1,0,0,1,0,1,19,0,0,5,5,5,11.6,0,0,5,11,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.19802747413763708,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-0.47625775951852917,0.46757834200704607,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,8,3,10,1,1,1,13,28,10,8,1,0,0,1,0,1,19,0,0,6,8,6,11.333333333333334,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.14297272616914347,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.30765432627151956,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,1,11,1,1,1,23,28,7,7,1,0,0,1,0,0,18,0,0,6,6,6,10.666666666666666,0,0,6,6,6,11.5,0,7.6,2.6,0.32,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.005335856247908725,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.2436847199773088,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,1,2,8,1,1,1,13,27,10,10,1,0,0,1,0,0,18,0,0,5,10,4,13.5,1,0,5,5,5,13.4,0,12.7,3.7,-1.7,Enrolled,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,0.40701277796076785,-0.22836005708052565,0.5902925534131555,1.248178472128781,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.6083114758543097,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.27957819501795195
1,1,1,2,1,1,1,13,14,6,6,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,15,1,6,1,1,1,4,4,3,7,0,0,0,1,0,0,22,0,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,0.5464966847130677,-0.10909281556743866,0.1677271261736002,0.41800263807254256,0.555883335932847,-0.19925050839486966,0.23881762846662316,-0.10571405437401896,0.23726456449290428,-0.14455682625184585,0.2436847199773088,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,1,1,11,1,1,1,2,27,2,2,1,0,0,1,0,0,19,0,0,6,9,5,13.4,0,0,6,16,2,13.5,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.09482129049600846,0.5696470229249704,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,2.0103362423925817,-0.8079586927852125,0.6275023577425728,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
3,8,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,0,6,8,3,10.2,0,0,6,13,4,12.25,0,12.7,3.7,-1.7,Enrolled,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-0.5515414046570598,-0.09100995269695546,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.250448380435577,-0.14455682625184585,0.3876163341392828,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-0.5417842544399595
1,8,1,15,1,1,1,13,28,10,8,1,0,0,1,0,1,21,0,0,6,6,5,13.0,0,0,6,7,6,12.833333333333334,0,8.9,1.4,3.51,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.09482129049600846,0.4870649009722296,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.4995631451541516,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.3708406894021643
1,1,3,12,1,1,1,23,28,6,8,1,0,0,1,0,1,18,0,0,8,11,7,12.90857142857143,0,0,8,11,7,12.90857142857143,0,10.8,1.4,1.74,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,0.6462984297479355,0.7411839856490767,0.4681889873830319,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.7438564724642406,0.850545973548204,0.5140019991462734,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.48491880738242965
1,1,5,16,1,1,1,1,10,5,10,1,0,0,1,0,0,20,0,0,6,12,4,12.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4906143536799465,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,0.8855840815351032,-0.22836005708052565,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,-1.1396596260518959,-0.04417850834663922,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.08547178251889774
1,1,3,11,1,1,1,22,28,8,8,1,0,0,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,7.6,2.6,0.32,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.41800263807254256,0.039745073728217596,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.18714410701483747,0.14773031053599278,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,7,3,5,1,1,1,1,28,5,9,1,0,0,1,0,0,19,0,0,6,6,6,15.333333333333334,0,0,6,9,6,15.833333333333334,0,12.7,3.7,-1.7,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.9687939456965505,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.23726456449290428,0.5188450402815208,1.0752896018020477,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
1,1,2,12,1,1,1,1,28,10,10,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Enrolled,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,0.1677271261736002,0.41800263807254256,0.44921476174389047,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.7438564724642406,0.5188450402815208,0.5075593459409278,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.43602818539088717
1,6,1,9,1,1,14,26,1,4,5,0,0,1,0,1,0,26,1,6,7,7,6,13.0,0,2,6,6,2,14.0,0,11.1,0.6,2.02,Dropout,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.3604272261336612,2.2410481710776105,0.2941040232549079,-0.31084417740073506,0.41800263807254256,0.4870649009722296,-0.19925050839486966,0.7600456444194307,-0.10571405437401896,-0.5226232974641002,-0.8079586927852125,0.7234567671838888,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.43602818539088717
1,6,1,7,1,1,13,1,3,21,31,0,0,1,1,0,0,19,1,0,6,11,2,13.5,1,0,5,11,2,11.0,0,8.9,1.4,3.51,Enrolled,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,0.6462984297479355,-0.8747227522335939,0.5902925534131555,1.248178472128781,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-0.8079586927852125,0.14773031053599278,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,-0.9980967263610213
2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,35,0,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.5465393375261611,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.38383724853130374,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.37162393256573,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,9,1,14,1,1,1,1,1,10,10,1,0,0,1,0,1,19,0,0,6,7,6,13.0,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.4870649009722296,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.7874263734780996,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,1,6,1,1,1,23,27,10,7,1,0,0,1,1,0,18,0,0,5,6,4,11.75,0,0,5,10,5,12.571428571428571,1,10.8,1.4,1.74,Graduate,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,-0.22836005708052565,0.2289957698699149,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.49056051847857246,0.18714410701483747,0.4493013116372716,1.1272390226689255,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.27957819501795195
1,1,5,14,1,1,1,13,14,8,4,0,0,0,1,1,0,19,0,0,5,5,4,12.5,0,0,5,5,4,14.25,0,7.6,2.6,0.32,Graduate,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4906143536799465,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,-0.22836005708052565,0.38383724853130374,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-0.14455682625184585,0.7714339719045469,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.27957819501795195
1,1,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,25,0,16,17,19,17,11.61111111111111,0,14,17,22,17,12.055555555555555,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,-0.5540051270274544,0.22863699153449452,6.477426886988968,4.326072411478374,2.5605836440452765,3.9729974614144177,0.20032142196965766,-0.19925050839486966,7.01478183585312,4.903505752887194,3.5301119663065905,4.1675553062150374,0.35030073046765986,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,8,6,11,1,1,1,1,1,5,4,1,0,0,1,1,0,18,0,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,11.1,0.6,2.02,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.6935202058540814,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.8513959797723101,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,8,1,4,1,1,1,1,4,10,6,1,0,1,0,1,0,26,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.3604272261336612,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.49056051847857246,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,14,1,17,0,1,1,1,1,7,7,0,0,0,1,1,0,34,0,0,5,5,5,13.8,0,0,5,6,5,13.833333333333334,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.4147491029269945,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.6522291448777112,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.5226232974641002,0.18714410701483747,0.6914719640367836,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,1,2,11,1,1,1,4,14,5,4,1,0,0,0,1,0,18,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
